County,Fips,Topic,Subtopic,Year,Measure,Value,State Value,Number,"Crude Rate per 100,000",Crude Rate (per 500 pop.),Lower Limit,Upper Limit,People per License,Total Licenses,Type A Licenses,Type B Licenses,Type C Licenses,Type Unknown Licenses
Ashland,55003,Alcohol,Outlet Density,2010,Type B,79,12372,,,,,,,,,79,,
Ashland,55003,Alcohol,Outlet Density,2010,Type C,5,698,,,,,,,,,,5,
Ashland,55003,Alcohol,Outlet Density,2010,Type Unknown,13,733,,,,,,,,,,,13
Ashland,55003,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),3.61,1.49,,,3.61,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2011,People per License,138.54,335.3,,,,,,138.54,,,,,
Ashland,55003,Alcohol,Outlet Density,2011,Total Licenses,115,17040,,,,,,,115,,,,
Ashland,55003,Alcohol,Outlet Density,2011,Type A,23,3890,,,,,,,,23,,,
Ashland,55003,Alcohol,Outlet Density,2011,Type B,84,11788,,,,,,,,,84,,
Ashland,55003,Alcohol,Outlet Density,2011,Type C,6,696,,,,,,,,,,6,
Ashland,55003,Alcohol,Outlet Density,2011,Type Unknown,8,1533,,,,,,,,,,,8
Ashland,55003,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),3.27,1.49,,,3.27,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2012,People per License,152.92,336.2,,,,,,152.92,,,,,
Ashland,55003,Alcohol,Outlet Density,2012,Total Licenses,104,17040,,,,,,,104,,,,
Ashland,55003,Alcohol,Outlet Density,2012,Type A,25,4311,,,,,,,,25,,,
Ashland,55003,Alcohol,Outlet Density,2012,Type B,79,12872,,,,,,,,,79,,
Ashland,55003,Alcohol,Outlet Density,2012,Type C,7,741,,,,,,,,,,7,
Ashland,55003,Alcohol,Outlet Density,2012,Type Unknown,0,97,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),3.29,1.48,,,3.29,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2013,People per License,152.18,338.52,,,,,,152.18,,,,,
Ashland,55003,Alcohol,Outlet Density,2013,Total Licenses,105,16968,,,,,,,105,,,,
Ashland,55003,Alcohol,Outlet Density,2013,Type A,26,4382,,,,,,,,26,,,
Ashland,55003,Alcohol,Outlet Density,2013,Type B,78,12842,,,,,,,,,78,,
Ashland,55003,Alcohol,Outlet Density,2013,Type C,8,734,,,,,,,,,,8,
Ashland,55003,Alcohol,Outlet Density,2013,Type Unknown,0,26,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),3.08,1.47,,,3.08,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2014,People per License,162.22,340.6,,,,,,162.22,,,,,
Ashland,55003,Alcohol,Outlet Density,2014,Total Licenses,98,16898,,,,,,,98,,,,
Ashland,55003,Alcohol,Outlet Density,2014,Type A,22,4412,,,,,,,,22,,,
Ashland,55003,Alcohol,Outlet Density,2014,Type B,76,12822,,,,,,,,,76,,
Ashland,55003,Alcohol,Outlet Density,2014,Type C,6,743,,,,,,,,,,6,
Ashland,55003,Alcohol,Outlet Density,2014,Type Unknown,0,12,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),3.12,1.47,,,3.12,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2015,People per License,160.4,340.24,,,,,,160.4,,,,,
Ashland,55003,Alcohol,Outlet Density,2015,Total Licenses,98,16948,,,,,,,98,,,,
Ashland,55003,Alcohol,Outlet Density,2015,Type A,20,4466,,,,,,,,20,,,
Ashland,55003,Alcohol,Outlet Density,2015,Type B,78,12750,,,,,,,,,78,,
Ashland,55003,Alcohol,Outlet Density,2015,Type C,6,853,,,,,,,,,,6,
Ashland,55003,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),3.24,1.47,,,3.24,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2016,People per License,154.13,340.01,,,,,,154.13,,,,,
Ashland,55003,Alcohol,Outlet Density,2016,Total Licenses,101,17012,,,,,,,101,,,,
Ashland,55003,Alcohol,Outlet Density,2016,Type A,31,4684,,,,,,,,31,,,
Ashland,55003,Alcohol,Outlet Density,2016,Type B,76,12757,,,,,,,,,76,,
Ashland,55003,Alcohol,Outlet Density,2016,Type C,5,908,,,,,,,,,,5,
Ashland,55003,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),3.28,1.47,,,3.28,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2017,People per License,152.51,339.35,,,,,,152.51,,,,,
Ashland,55003,Alcohol,Outlet Density,2017,Total Licenses,102,17100,,,,,,,102,,,,
Ashland,55003,Alcohol,Outlet Density,2017,Type A,33,4866,,,,,,,,33,,,
Ashland,55003,Alcohol,Outlet Density,2017,Type B,77,12882,,,,,,,,,77,,
Ashland,55003,Alcohol,Outlet Density,2017,Type C,4,882,,,,,,,,,,4,
Ashland,55003,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),3.37,1.47,,,3.37,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2018,People per License,148.33,339.74,,,,,,148.33,,,,,
Ashland,55003,Alcohol,Outlet Density,2018,Total Licenses,105,17116,,,,,,,105,,,,
Ashland,55003,Alcohol,Outlet Density,2018,Type A,37,4954,,,,,,,,37,,,
Ashland,55003,Alcohol,Outlet Density,2018,Type B,78,12899,,,,,,,,,78,,
Ashland,55003,Alcohol,Outlet Density,2018,Type C,4,914,,,,,,,,,,4,
Ashland,55003,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Ashland,55003,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),3.46,1.47,,,3.46,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2019,People per License,144.49,341.13,,,,,,144.49,,,,,
Ashland,55003,Alcohol,Outlet Density,2019,Total Licenses,107,17086,,,,,,,107,,,,
Ashland,55003,Alcohol,Outlet Density,2019,Type A,37,4665,,,,,,,,37,,,
Ashland,55003,Alcohol,Outlet Density,2019,Type B,71,12099,,,,,,,,,71,,
Ashland,55003,Alcohol,Outlet Density,2019,Type C,4,862,,,,,,,,,,4,
Ashland,55003,Alcohol,Outlet Density,2019,Type Unknown,9,965,,,,,,,,,,,9
Ashland,55003,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),3.39,1.45,,,3.39,,,,,,,,
Ashland,55003,Alcohol,Outlet Density,2020,People per License,147.3,345.04,,,,,,147.3,,,,,
Ashland,55003,Alcohol,Outlet Density,2020,Total Licenses,107,16996,,,,,,,107,,,,
Ashland,55003,Alcohol,Outlet Density,2020,Type A,34,4508,,,,,,,,34,,,
Ashland,55003,Alcohol,Outlet Density,2020,Type B,65,11381,,,,,,,,,65,,
Ashland,55003,Alcohol,Outlet Density,2020,Type C,5,778,,,,,,,,,,5,
Ashland,55003,Alcohol,Outlet Density,2020,Type Unknown,16,1757,,,,,,,,,,,16
Barron,55005,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",1077.35,827.88,,1077.35,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2000,Lower Limit,981.46,820.18,,,,981.46,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2000,Number,485,44490,485,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2000,Upper Limit,1173.23,835.57,,,,,1173.23,,,,,,
Barron,55005,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",1070.2,843.3,,1070.2,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2001,Lower Limit,974.86,835.56,,,,974.86,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2001,Number,484,45596,484,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2001,Upper Limit,1165.55,851.04,,,,,1165.55,,,,,,
Barron,55005,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",1144.68,840.84,,1144.68,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2002,Lower Limit,1046.39,833.14,,,,1046.39,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2002,Number,521,45785,521,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2002,Upper Limit,1242.97,848.54,,,,,1242.97,,,,,,
Barron,55005,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",1098.66,831.54,,1098.66,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2003,Lower Limit,1002.45,823.91,,,,1002.45,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2003,Number,501,45562,501,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2003,Upper Limit,1194.87,839.18,,,,,1194.87,,,,,,
Barron,55005,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",912.58,860.64,,912.58,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2004,Lower Limit,825.1,852.9,,,,825.1,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2004,Number,418,47456,418,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2004,Upper Limit,1000.07,868.38,,,,,1000.07,,,,,,
Barron,55005,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",879.76,877.78,,879.76,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2005,Lower Limit,793.86,869.98,,,,793.86,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2005,Number,403,48683,403,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2005,Upper Limit,965.65,885.57,,,,,965.65,,,,,,
Barron,55005,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",935.43,895.3,,935.43,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2006,Lower Limit,847.02,887.45,,,,847.02,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2006,Number,430,49937,430,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2006,Upper Limit,1023.85,903.16,,,,,1023.85,,,,,,
Barron,55005,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",1009.29,910.91,,1009.29,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2007,Lower Limit,917.35,903.01,,,,917.35,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2007,Number,463,51109,463,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2007,Upper Limit,1101.22,918.81,,,,,1101.22,,,,,,
Barron,55005,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",984.59,917.11,,984.59,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2008,Lower Limit,893.92,909.2,,,,893.92,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2008,Number,453,51734,453,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2008,Upper Limit,1075.26,925.01,,,,,1075.26,,,,,,
Barron,55005,Alcohol,Hospitalizations,2009,"Crude Rate per 100,000",884.99,883.1,,884.99,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2009,Lower Limit,798.91,875.36,,,,798.91,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2009,Number,406,50065,406,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2009,Upper Limit,971.08,890.83,,,,,971.08,,,,,,
Barron,55005,Alcohol,Hospitalizations,2010,"Crude Rate per 100,000",879.61,884.19,,879.61,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2010,Lower Limit,793.73,876.46,,,,793.73,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2010,Number,403,50315,403,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2010,Upper Limit,965.49,891.91,,,,,965.49,,,,,,
Barron,55005,Alcohol,Hospitalizations,2011,"Crude Rate per 100,000",795.35,855.44,,795.35,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2011,Lower Limit,713.75,847.85,,,,713.75,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2011,Number,365,48810,365,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2011,Upper Limit,876.94,863.03,,,,,876.94,,,,,,
Barron,55005,Alcohol,Hospitalizations,2012,"Crude Rate per 100,000",867.12,867.43,,867.12,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2012,Lower Limit,781.82,859.8,,,,781.82,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2012,Number,397,49624,397,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2012,Upper Limit,952.41,875.06,,,,,952.41,,,,,,
Barron,55005,Alcohol,Hospitalizations,2013,"Crude Rate per 100,000",824.83,829.33,,824.83,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2013,Lower Limit,741.46,821.88,,,,741.46,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2013,Number,376,47587,376,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2013,Upper Limit,908.21,836.78,,,,,908.21,,,,,,
Barron,55005,Alcohol,Hospitalizations,2014,"Crude Rate per 100,000",817.99,835.15,,817.99,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2014,Lower Limit,734.75,827.69,,,,734.75,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2014,Number,371,48048,371,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2014,Upper Limit,901.23,842.62,,,,,901.23,,,,,,
Barron,55005,Alcohol,Hospitalizations,2015,"Crude Rate per 100,000",811.02,829.42,,811.02,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2015,Lower Limit,728.16,821.99,,,,728.16,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2015,Number,368,47799,368,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2015,Upper Limit,893.88,836.86,,,,,893.88,,,,,,
Barron,55005,Alcohol,Hospitalizations,2016,"Crude Rate per 100,000",720.11,742.71,,720.11,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2016,Lower Limit,641.94,735.69,,,,641.94,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2016,Number,326,42893,326,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2016,Upper Limit,798.28,749.74,,,,,798.28,,,,,,
Barron,55005,Alcohol,Hospitalizations,2017,"Crude Rate per 100,000",774.32,750.99,,774.32,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2017,Lower Limit,693.2,743.93,,,,693.2,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2017,Number,350,43506,350,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2017,Upper Limit,855.44,758.05,,,,,855.44,,,,,,
Barron,55005,Alcohol,Hospitalizations,2018,"Crude Rate per 100,000",749.06,759.56,,749.06,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2018,Lower Limit,669.21,752.47,,,,669.21,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2018,Number,338,44125,338,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2018,Upper Limit,828.92,766.64,,,,,828.92,,,,,,
Barron,55005,Alcohol,Hospitalizations,2019,"Crude Rate per 100,000",835.8,761.96,,835.8,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2019,Lower Limit,751.54,754.87,,,,751.54,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2019,Number,378,44381,378,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2019,Upper Limit,920.06,769.05,,,,,920.06,,,,,,
Barron,55005,Alcohol,Hospitalizations,2020,"Crude Rate per 100,000",800.62,719.59,,800.62,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2020,Lower Limit,719.47,712.74,,,,719.47,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2020,Number,374,42429,374,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2020,Upper Limit,881.76,726.44,,,,,881.76,,,,,,
Barron,55005,Alcohol,Hospitalizations,2021,"Crude Rate per 100,000",748.73,727.15,,748.73,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2021,Lower Limit,670.29,720.25,,,,670.29,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2021,Number,350,42757,350,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2021,Upper Limit,827.17,734.04,,,,,827.17,,,,,,
Barron,55005,Alcohol,Hospitalizations,2022,"Crude Rate per 100,000",723.69,691.01,,723.69,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2022,Lower Limit,646.65,684.3,,,,646.65,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2022,Number,339,40718,339,,,,,,,,,,
Barron,55005,Alcohol,Hospitalizations,2022,Upper Limit,800.73,697.72,,,,,800.73,,,,,,
Barron,55005,Alcohol,Outlet Density,2010,Crude Rate (per 500 pop.),1.76,1.5,,,1.76,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2010,People per License,284.75,334.38,,,,,,284.75,,,,,
Barron,55005,Alcohol,Outlet Density,2010,Total Licenses,161,17041,,,,,,,161,,,,
Barron,55005,Alcohol,Outlet Density,2010,Type A,39,4057,,,,,,,,39,,,
Barron,55005,Alcohol,Outlet Density,2010,Type B,119,12372,,,,,,,,,119,,
Barron,55005,Alcohol,Outlet Density,2010,Type C,9,698,,,,,,,,,,9,
Barron,55005,Alcohol,Outlet Density,2010,Type Unknown,7,733,,,,,,,,,,,7
Barron,55005,Alcohol,Outlet Density,2011,Crude Rate (per 500 pop.),1.73,1.49,,,1.73,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2011,People per License,288.19,335.3,,,,,,288.19,,,,,
Barron,55005,Alcohol,Outlet Density,2011,Total Licenses,159,17040,,,,,,,159,,,,
Barron,55005,Alcohol,Outlet Density,2011,Type A,44,3890,,,,,,,,44,,,
Barron,55005,Alcohol,Outlet Density,2011,Type B,120,11788,,,,,,,,,120,,
Barron,55005,Alcohol,Outlet Density,2011,Type C,8,696,,,,,,,,,,8,
Barron,55005,Alcohol,Outlet Density,2011,Type Unknown,0,1533,,,,,,,,,,,0
Barron,55005,Alcohol,Outlet Density,2012,Crude Rate (per 500 pop.),1.69,1.49,,,1.69,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2012,People per License,296.54,336.2,,,,,,296.54,,,,,
Barron,55005,Alcohol,Outlet Density,2012,Total Licenses,154,17040,,,,,,,154,,,,
Barron,55005,Alcohol,Outlet Density,2012,Type A,43,4311,,,,,,,,43,,,
Barron,55005,Alcohol,Outlet Density,2012,Type B,118,12872,,,,,,,,,118,,
Barron,55005,Alcohol,Outlet Density,2012,Type C,7,741,,,,,,,,,,7,
Barron,55005,Alcohol,Outlet Density,2012,Type Unknown,1,97,,,,,,,,,,,1
Barron,55005,Alcohol,Outlet Density,2013,Crude Rate (per 500 pop.),1.67,1.48,,,1.67,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2013,People per License,299.02,338.52,,,,,,299.02,,,,,
Barron,55005,Alcohol,Outlet Density,2013,Total Licenses,152,16968,,,,,,,152,,,,
Barron,55005,Alcohol,Outlet Density,2013,Type A,43,4382,,,,,,,,43,,,
Barron,55005,Alcohol,Outlet Density,2013,Type B,116,12842,,,,,,,,,116,,
Barron,55005,Alcohol,Outlet Density,2013,Type C,7,734,,,,,,,,,,7,
Barron,55005,Alcohol,Outlet Density,2013,Type Unknown,1,26,,,,,,,,,,,1
Barron,55005,Alcohol,Outlet Density,2014,Crude Rate (per 500 pop.),1.71,1.47,,,1.71,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2014,People per License,292.59,340.6,,,,,,292.59,,,,,
Barron,55005,Alcohol,Outlet Density,2014,Total Licenses,155,16898,,,,,,,155,,,,
Barron,55005,Alcohol,Outlet Density,2014,Type A,43,4412,,,,,,,,43,,,
Barron,55005,Alcohol,Outlet Density,2014,Type B,119,12822,,,,,,,,,119,,
Barron,55005,Alcohol,Outlet Density,2014,Type C,7,743,,,,,,,,,,7,
Barron,55005,Alcohol,Outlet Density,2014,Type Unknown,1,12,,,,,,,,,,,1
Barron,55005,Alcohol,Outlet Density,2015,Crude Rate (per 500 pop.),1.74,1.47,,,1.74,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2015,People per License,286.82,340.24,,,,,,286.82,,,,,
Barron,55005,Alcohol,Outlet Density,2015,Total Licenses,158,16948,,,,,,,158,,,,
Barron,55005,Alcohol,Outlet Density,2015,Type A,42,4466,,,,,,,,42,,,
Barron,55005,Alcohol,Outlet Density,2015,Type B,122,12750,,,,,,,,,122,,
Barron,55005,Alcohol,Outlet Density,2015,Type C,8,853,,,,,,,,,,8,
Barron,55005,Alcohol,Outlet Density,2015,Type Unknown,0,15,,,,,,,,,,,0
Barron,55005,Alcohol,Outlet Density,2016,Crude Rate (per 500 pop.),1.76,1.47,,,1.76,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2016,People per License,284.65,340.01,,,,,,284.65,,,,,
Barron,55005,Alcohol,Outlet Density,2016,Total Licenses,159,17012,,,,,,,159,,,,
Barron,55005,Alcohol,Outlet Density,2016,Type A,46,4684,,,,,,,,46,,,
Barron,55005,Alcohol,Outlet Density,2016,Type B,121,12757,,,,,,,,,121,,
Barron,55005,Alcohol,Outlet Density,2016,Type C,8,908,,,,,,,,,,8,
Barron,55005,Alcohol,Outlet Density,2016,Type Unknown,0,8,,,,,,,,,,,0
Barron,55005,Alcohol,Outlet Density,2017,Crude Rate (per 500 pop.),1.75,1.47,,,1.75,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2017,People per License,285.85,339.35,,,,,,285.85,,,,,
Barron,55005,Alcohol,Outlet Density,2017,Total Licenses,158,17100,,,,,,,158,,,,
Barron,55005,Alcohol,Outlet Density,2017,Type A,42,4866,,,,,,,,42,,,
Barron,55005,Alcohol,Outlet Density,2017,Type B,123,12882,,,,,,,,,123,,
Barron,55005,Alcohol,Outlet Density,2017,Type C,8,882,,,,,,,,,,8,
Barron,55005,Alcohol,Outlet Density,2017,Type Unknown,0,5,,,,,,,,,,,0
Barron,55005,Alcohol,Outlet Density,2018,Crude Rate (per 500 pop.),1.77,1.47,,,1.77,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2018,People per License,282.48,339.74,,,,,,282.48,,,,,
Barron,55005,Alcohol,Outlet Density,2018,Total Licenses,160,17116,,,,,,,160,,,,
Barron,55005,Alcohol,Outlet Density,2018,Type A,44,4954,,,,,,,,44,,,
Barron,55005,Alcohol,Outlet Density,2018,Type B,126,12899,,,,,,,,,126,,
Barron,55005,Alcohol,Outlet Density,2018,Type C,9,914,,,,,,,,,,9,
Barron,55005,Alcohol,Outlet Density,2018,Type Unknown,0,9,,,,,,,,,,,0
Barron,55005,Alcohol,Outlet Density,2019,Crude Rate (per 500 pop.),1.76,1.47,,,1.76,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2019,People per License,284.01,341.13,,,,,,284.01,,,,,
Barron,55005,Alcohol,Outlet Density,2019,Total Licenses,159,17086,,,,,,,159,,,,
Barron,55005,Alcohol,Outlet Density,2019,Type A,35,4665,,,,,,,,35,,,
Barron,55005,Alcohol,Outlet Density,2019,Type B,114,12099,,,,,,,,,114,,
Barron,55005,Alcohol,Outlet Density,2019,Type C,10,862,,,,,,,,,,10,
Barron,55005,Alcohol,Outlet Density,2019,Type Unknown,17,965,,,,,,,,,,,17
Barron,55005,Alcohol,Outlet Density,2020,Crude Rate (per 500 pop.),1.75,1.45,,,1.75,,,,,,,,
Barron,55005,Alcohol,Outlet Density,2020,People per License,285.12,345.04,,,,,,285.12,,,,,
Barron,55005,Alcohol,Outlet Density,2020,Total Licenses,161,16996,,,,,,,161,,,,
Barron,55005,Alcohol,Outlet Density,2020,Type A,29,4508,,,,,,,,29,,,
Barron,55005,Alcohol,Outlet Density,2020,Type B,102,11381,,,,,,,,,102,,
Barron,55005,Alcohol,Outlet Density,2020,Type C,6,778,,,,,,,,,,6,
Barron,55005,Alcohol,Outlet Density,2020,Type Unknown,35,1757,,,,,,,,,,,35
Bayfield,55007,Alcohol,Hospitalizations,2000,"Crude Rate per 100,000",1437.32,827.88,,1437.32,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2000,Lower Limit,1245.63,820.18,,,,1245.63,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2000,Number,216,44490,216,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2000,Upper Limit,1629,835.57,,,,,1629,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2001,"Crude Rate per 100,000",1499.07,843.3,,1499.07,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2001,Lower Limit,1303.63,835.56,,,,1303.63,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2001,Number,226,45596,226,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2001,Upper Limit,1694.52,851.04,,,,,1694.52,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2002,"Crude Rate per 100,000",1454.26,840.84,,1454.26,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2002,Lower Limit,1262.09,833.14,,,,1262.09,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2002,Number,220,45785,220,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2002,Upper Limit,1646.43,848.54,,,,,1646.43,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2003,"Crude Rate per 100,000",1239.7,831.54,,1239.7,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2003,Lower Limit,1062.48,823.91,,,,1062.48,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2003,Number,188,45562,188,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2003,Upper Limit,1416.91,839.18,,,,,1416.91,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2004,"Crude Rate per 100,000",1404.64,860.64,,1404.64,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2004,Lower Limit,1216,852.9,,,,1216,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2004,Number,213,47456,213,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2004,Upper Limit,1593.28,868.38,,,,,1593.28,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2005,"Crude Rate per 100,000",1457.5,877.78,,1457.5,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2005,Lower Limit,1265.33,869.98,,,,1265.33,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2005,Number,221,48683,221,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2005,Upper Limit,1649.66,885.57,,,,,1649.66,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2006,"Crude Rate per 100,000",1206.17,895.3,,1206.17,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2006,Lower Limit,1031.41,887.45,,,,1031.41,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2006,Number,183,49937,183,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2006,Upper Limit,1380.93,903.16,,,,,1380.93,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2007,"Crude Rate per 100,000",1101.28,910.91,,1101.28,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2007,Lower Limit,934.75,903.01,,,,934.75,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2007,Number,168,51109,168,,,,,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2007,Upper Limit,1267.81,918.81,,,,,1267.81,,,,,,
Bayfield,55007,Alcohol,Hospitalizations,2008,"Crude Rate per 100,000",1292.88,917.11,,1292.88,,,,,,,,,
